match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1304047,1,Chennai Super Kings,Kolkata Knight Riders,0,1,RD Gaikwad,UT Yadav,DP Conway,0,1,1,noballs,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,0,2,RD Gaikwad,UT Yadav,DP Conway,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,0,3,RD Gaikwad,UT Yadav,DP Conway,0,1,1,wides,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,0,4,RD Gaikwad,UT Yadav,DP Conway,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,0,5,RD Gaikwad,UT Yadav,DP Conway,0,0,0,,1,RD Gaikwad,caught,N Rana
1304047,1,Chennai Super Kings,Kolkata Knight Riders,0,6,RV Uthappa,UT Yadav,DP Conway,0,1,1,wides,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,0,7,RV Uthappa,UT Yadav,DP Conway,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,0,8,RV Uthappa,UT Yadav,DP Conway,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,0,9,RV Uthappa,UT Yadav,DP Conway,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,1,1,DP Conway,Shivam Mavi,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,1,2,DP Conway,Shivam Mavi,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,1,3,DP Conway,Shivam Mavi,RV Uthappa,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,1,4,RV Uthappa,Shivam Mavi,DP Conway,4,0,4,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,1,5,RV Uthappa,Shivam Mavi,DP Conway,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,1,6,RV Uthappa,Shivam Mavi,DP Conway,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,2,1,DP Conway,UT Yadav,RV Uthappa,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,2,2,RV Uthappa,UT Yadav,DP Conway,6,0,6,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,2,3,RV Uthappa,UT Yadav,DP Conway,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,2,4,RV Uthappa,UT Yadav,DP Conway,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,2,5,RV Uthappa,UT Yadav,DP Conway,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,2,6,DP Conway,UT Yadav,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,3,1,RV Uthappa,Shivam Mavi,DP Conway,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,3,2,DP Conway,Shivam Mavi,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,3,3,DP Conway,Shivam Mavi,RV Uthappa,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,3,4,RV Uthappa,Shivam Mavi,DP Conway,6,0,6,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,3,5,RV Uthappa,Shivam Mavi,DP Conway,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,3,6,RV Uthappa,Shivam Mavi,DP Conway,4,0,4,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,4,1,DP Conway,UT Yadav,RV Uthappa,0,0,0,,1,DP Conway,caught,SS Iyer
1304047,1,Chennai Super Kings,Kolkata Knight Riders,4,2,AT Rayudu,UT Yadav,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,4,3,AT Rayudu,UT Yadav,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,4,4,AT Rayudu,UT Yadav,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,4,5,AT Rayudu,UT Yadav,RV Uthappa,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,4,6,RV Uthappa,UT Yadav,AT Rayudu,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,5,1,AT Rayudu,CV Varun,RV Uthappa,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,5,2,RV Uthappa,CV Varun,AT Rayudu,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,5,3,AT Rayudu,CV Varun,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,5,4,AT Rayudu,CV Varun,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,5,5,AT Rayudu,CV Varun,RV Uthappa,4,0,4,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,5,6,AT Rayudu,CV Varun,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,6,1,RV Uthappa,SP Narine,AT Rayudu,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,6,2,AT Rayudu,SP Narine,RV Uthappa,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,6,3,RV Uthappa,SP Narine,AT Rayudu,2,0,2,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,6,4,RV Uthappa,SP Narine,AT Rayudu,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,6,5,RV Uthappa,SP Narine,AT Rayudu,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,6,6,AT Rayudu,SP Narine,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,7,1,RV Uthappa,CV Varun,AT Rayudu,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,7,2,AT Rayudu,CV Varun,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,7,3,AT Rayudu,CV Varun,RV Uthappa,6,0,6,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,7,4,AT Rayudu,CV Varun,RV Uthappa,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,7,5,AT Rayudu,CV Varun,RV Uthappa,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,7,6,RV Uthappa,CV Varun,AT Rayudu,0,1,1,wides,1,RV Uthappa,stumped,SP Jackson
1304047,1,Chennai Super Kings,Kolkata Knight Riders,7,7,RA Jadeja,CV Varun,AT Rayudu,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,8,1,RA Jadeja,SP Narine,AT Rayudu,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,8,2,AT Rayudu,SP Narine,RA Jadeja,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,8,3,AT Rayudu,SP Narine,RA Jadeja,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,8,4,RA Jadeja,SP Narine,AT Rayudu,0,0,0,,1,AT Rayudu,run out,SS Iyer
1304047,1,Chennai Super Kings,Kolkata Knight Riders,8,5,RA Jadeja,SP Narine,S Dube,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,8,6,S Dube,SP Narine,RA Jadeja,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,9,1,RA Jadeja,CV Varun,S Dube,2,0,2,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,9,2,RA Jadeja,CV Varun,S Dube,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,9,3,S Dube,CV Varun,RA Jadeja,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,9,4,S Dube,CV Varun,RA Jadeja,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,9,5,RA Jadeja,CV Varun,S Dube,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,9,6,RA Jadeja,CV Varun,S Dube,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,10,1,S Dube,AD Russell,RA Jadeja,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,10,2,RA Jadeja,AD Russell,S Dube,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,10,3,S Dube,AD Russell,RA Jadeja,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,10,4,RA Jadeja,AD Russell,S Dube,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,10,5,S Dube,AD Russell,RA Jadeja,0,0,0,,1,S Dube,caught,SP Narine
1304047,1,Chennai Super Kings,Kolkata Knight Riders,10,6,MS Dhoni,AD Russell,RA Jadeja,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,11,1,RA Jadeja,CV Varun,MS Dhoni,1,0,1,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,11,2,MS Dhoni,CV Varun,RA Jadeja,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,11,3,MS Dhoni,CV Varun,RA Jadeja,0,0,0,,0,,,
1304047,1,Chennai Super Kings,Kolkata Knight Riders,11,4,MS Dhoni,CV Varun,RA Jadeja,1,0,1,,0,,,
