match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
597998,1,Delhi Daredevils,Kolkata Knight Riders,0,1,UBT Chand,B Lee,DA Warner,0,0,0,,1,UBT Chand,bowled,
597998,1,Delhi Daredevils,Kolkata Knight Riders,0,2,DPMD Jayawardene,B Lee,DA Warner,4,0,4,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,0,3,DPMD Jayawardene,B Lee,DA Warner,0,1,1,byes,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,0,4,DA Warner,B Lee,DPMD Jayawardene,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,0,5,DA Warner,B Lee,DPMD Jayawardene,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,0,6,DA Warner,B Lee,DPMD Jayawardene,4,0,4,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,1,1,DPMD Jayawardene,JH Kallis,DA Warner,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,1,2,DPMD Jayawardene,JH Kallis,DA Warner,0,1,1,wides,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,1,3,DPMD Jayawardene,JH Kallis,DA Warner,1,0,1,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,1,4,DA Warner,JH Kallis,DPMD Jayawardene,0,1,1,wides,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,1,5,DA Warner,JH Kallis,DPMD Jayawardene,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,1,6,DA Warner,JH Kallis,DPMD Jayawardene,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,1,7,DA Warner,JH Kallis,DPMD Jayawardene,4,0,4,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,1,8,DA Warner,JH Kallis,DPMD Jayawardene,1,0,1,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,2,1,DA Warner,B Lee,DPMD Jayawardene,2,0,2,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,2,2,DA Warner,B Lee,DPMD Jayawardene,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,2,3,DA Warner,B Lee,DPMD Jayawardene,1,0,1,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,2,4,DPMD Jayawardene,B Lee,DA Warner,2,0,2,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,2,5,DPMD Jayawardene,B Lee,DA Warner,4,0,4,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,2,6,DPMD Jayawardene,B Lee,DA Warner,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,3,1,DA Warner,JH Kallis,DPMD Jayawardene,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,3,2,DA Warner,JH Kallis,DPMD Jayawardene,4,0,4,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,3,3,DA Warner,JH Kallis,DPMD Jayawardene,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,3,4,DA Warner,JH Kallis,DPMD Jayawardene,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,3,5,DA Warner,JH Kallis,DPMD Jayawardene,4,0,4,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,3,6,DA Warner,JH Kallis,DPMD Jayawardene,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,4,1,DPMD Jayawardene,L Balaji,DA Warner,4,0,4,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,4,2,DPMD Jayawardene,L Balaji,DA Warner,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,4,3,DPMD Jayawardene,L Balaji,DA Warner,1,0,1,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,4,4,DA Warner,L Balaji,DPMD Jayawardene,1,0,1,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,4,5,DPMD Jayawardene,L Balaji,DA Warner,1,0,1,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,4,6,DA Warner,L Balaji,DPMD Jayawardene,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,5,1,DPMD Jayawardene,SP Narine,DA Warner,0,0,0,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,5,2,DPMD Jayawardene,SP Narine,DA Warner,2,0,2,,0,,,
597998,1,Delhi Daredevils,Kolkata Knight Riders,5,3,DPMD Jayawardene,SP Narine,DA Warner,0,0,0,,0,,,
