match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,0,1,V Kohli,DL Chahar,PA Patel,1,0,1,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,0,2,PA Patel,DL Chahar,V Kohli,0,0,0,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,0,3,PA Patel,DL Chahar,V Kohli,0,0,0,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,0,4,PA Patel,DL Chahar,V Kohli,0,0,0,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,0,5,PA Patel,DL Chahar,V Kohli,4,0,4,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,0,6,PA Patel,DL Chahar,V Kohli,0,0,0,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,1,1,V Kohli,Harbhajan Singh,PA Patel,1,0,1,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,1,2,PA Patel,Harbhajan Singh,V Kohli,1,0,1,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,1,3,V Kohli,Harbhajan Singh,PA Patel,1,0,1,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,1,4,PA Patel,Harbhajan Singh,V Kohli,2,0,2,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,1,5,PA Patel,Harbhajan Singh,V Kohli,0,1,1,legbyes,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,1,6,V Kohli,Harbhajan Singh,PA Patel,1,0,1,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,2,1,V Kohli,DL Chahar,PA Patel,2,0,2,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,2,2,V Kohli,DL Chahar,PA Patel,0,0,0,,0,,,
1175356,1,Royal Challengers Bangalore,Chennai Super Kings,2,3,V Kohli,DL Chahar,PA Patel,0,0,0,,0,,,
